id,moves,winner
IdKZ1neH,"['d3', 'd5', 'e4', 'Nf6', 'exd5', 'Nxd5', 'Nc3', 'Nb6', 'Bf4', 'Nc6', 'Nf3', 'Bg4', 'Be2', 'Bxf3', 'Bxf3', 'e6', 'Bg3', 'Bd6', 'O-O', 'Bxg3', 'fxg3', 'O-O', 'Bxc6', 'bxc6', 'Ne4', 'Nd5', 'Qf3', 'Nf6', 'Nxf6+', 'Qxf6', 'Qxc6', 'Qd8', 'Qf3', 'Qd6', 'Qf4', 'Qe7', 'Qc4', 'Rab8', 'b3', 'Rbd8', 'Rf2', 'Rd5', 'Raf1', 'Rc5', 'Qa4', 'a5', 'd4', 'Rd5', 'c4', 'Rd7', 'Qxa5', 'Rdd8', 'd5', 'exd5', 'cxd5', 'Qd7', 'b4', 'Qxd5', 'Qxc7', 'Rd7', 'Qc5', 'Qxc5', 'bxc5', 'Rc7', 'Rc2', 'Rfc8', 'Rfc1', 'Kf8', 'a4', 'Ke7', 'c6', 'Kd6', 'Rd1+', 'Ke7', 'a5', 'Rxc6', 'Re1+', 'Kd7', 'Rxc6', 'Rxc6', 'a6', 'Rxa6', 'Rd1+', 'Kc7', 'Rc1+', 'Kd7', 'Re1', 'Rc6', 'Rd1+', 'Rd6', 'Rxd6+', 'Kxd6', 'Kf2', 'Ke6', 'Ke2', 'f5', 'Kd3', 'g6', 'Kd4', 'h5', 'h4', 'Kf6', 'Kd5', 'g5', 'hxg5+', 'Kxg5', 'Ke5', 'Kg4']",black
wQ3arcSy,"['d4', 'd5', 'Nf3', 'e6', 'c4', 'dxc4', 'Qa4+', 'Nc6', 'Qxc4', 'Nf6', 'Bg5', 'Be7', 'e3', 'O-O', 'Nc3', 'a5', 'Bd3', 'b6', 'a4', 'Ba6', 'Qb3', 'Bxd3', 'Bxf6', 'Bxf6', 'Rc1', 'Nb4', 'Nd2', 'Ba6', 'Nb5', 'c6', 'Nc3', 'Nd3+', 'Kd1', 'Nxc1', 'Kxc1', 'b5', 'axb5', 'cxb5', 'Kd1', 'a4', 'Qc2', 'Qa5', 'Ke1', 'b4', 'Nce4', 'Rfc8', 'Nxf6+', 'gxf6', 'Qd1', 'a3', 'bxa3', 'bxa3', 'f3', 'a2', 'Qa1', 'Bd3', 'd5', 'Qc3', 'Qxc3', 'Rxc3', 'Kf2', 'a1=Q', 'Rxa1', 'Rxa1', 'dxe6', 'fxe6', 'e4', 'Ra2', 'Ke3', 'Rcc2', 'f4', 'Rxd2']",black
DBrcIMGS,"['e4', 'c6', 'd4', 'd5', 'exd5', 'cxd5', 'Nf3', 'g6', 'Bd3', 'Bg7', 'Nc3', 'Nf6', 'Bg5', 'O-O', 'h4', 'Nc6', 'Ne5', 'Ne4', 'Nxe4', 'dxe4', 'Bxe4', 'Nxd4', 'O-O', 'Bxe5', 'h5', 'Bf6', 'Bxf6', 'exf6', 'hxg6', 'hxg6', 'c3', 'Ne6', 'Qc2', 'Qa5', 'Rad1', 'Qh5', 'Bf3', 'Qg5', 'Rd3', 'Nf4', 'Re3', 'Bf5', 'Qc1', 'Nh3+', 'Kh2', 'Qf4+', 'g3', 'Qh6', 'Kg2', 'Nf4+', 'gxf4', 'Qh3+', 'Kg1', 'Kg7', 'Bg2', 'Qg4', 'Rg3', 'Qh5', 'f3', 'Rh8', 'Kf2', 'Rae8', 'Rh1', 'Qxh1', 'Bxh1', 'Bd3', 'Bg2', 'Re2+', 'Kg1', 'Rhe8', 'Bf1', 'Re1', 'Qd2', 'Rxf1+', 'Kh2', 'Re2+', 'Rg2', 'Rxd2', 'Rxd2', 'Rxf3', 'Kg2', 'Be4']",black
OnUHXBGi,"['e4', 'e5', 'f4', 'd6', 'Nf3', 'Nc6', 'Bc4', 'Bg4', 'c3', 'h6', 'O-O', 'Nf6', 'Qb3', 'Nxe4', 'Bxf7+', 'Ke7', 'fxe5', 'Nxe5', 'Nxe5', 'dxe5', 'Qxb7', 'Nf6', 'Bb3', 'Be6', 'Na3', 'Bxb3', 'axb3', 'Kf7', 'b4', 'Kg8', 'Qf3', 'Bd6', 'Nc4', 'Kh7', 'Qf5+', 'Kg8', 'Nxe5', 'Bxe5', 'Qxe5', 'Kh7', 'd4', 'Re8', 'Qf5+', 'Kh8', 'Bxh6', 'gxh6', 'Qxf6+', 'Qxf6', 'Rxf6', 'Kg7', 'Rf2', 'Re6', 'Kf1', 'Rae8', 'g3', 'R8e7', 'Rxa7', 'Re3', 'Kg2', 'R3e6', 'Ra5', 'Rb6', 'Raf5', 'Rc6', 'h4', 'Rb6', 'g4', 'Rc6', 'Kg3', 'Rd6', 'g5', 'hxg5', 'Rxg5+', 'Kh6', 'Kg4', 'Rc6', 'Rff5', 'Ree6', 'Rh5+', 'Kg6', 'Rfg5+', 'Kf7', 'Rh7+', 'Kf8', 'Rgg7', 'Re4+', 'Kf5', 'Ree6', 'Rxc7', 'Rxc7', 'Rxc7', 'Rh6', 'Kg5', 'Ra6', 'h5']",white
e04W55At,"['e4', 'c5', 'Qe2', 'e6', 'c3', 'Qe7', 'd3', 'd5', 'f4', 'd4', 'Nf3', 'Nc6', 'g3', 'f6', 'Bg2', 'e5', 'f5', 'b5', 'O-O', 'Ba6', 'a3', 'c4', 'Nbd2', 'cxd3', 'Qxd3', 'Qc5', 'cxd4', 'Nxd4', 'Nxd4', 'Qxd4+', 'Qxd4', 'exd4', 'Nb3', 'Rc8', 'Nxd4', 'Bc5', 'Be3', 'Ne7', 'Rac1', 'O-O', 'Bf2', 'b4', 'Ne6', 'Bxf1', 'Nxc5', 'bxa3', 'Bxf1', 'a2', 'b4', 'g6', 'Ra1', 'gxf5', 'exf5', 'Nxf5', 'Rxa2', 'Rf7', 'Bc4', 'Kg7', 'Bxf7', 'Kxf7', 'Rxa7+', 'Kg6', 'b5']",white
xRW2ArSU,"['e4', 'd6', 'd4', 'g6', 'Nc3', 'Bg7', 'Be3', 'a6', 'Qd2', 'b5', 'a4', 'b4', 'Nce2', 'a5', 'c3', 'bxc3', 'bxc3', 'Nd7', 'Nf3', 'Ba6', 'Ng3', 'Bxf1', 'Kxf1', 'Ngf6', 'Bh6', 'O-O', 'h4', 'Ng4', 'Bxg7', 'Kxg7', 'h5', 'Ndf6', 'Rb1', 'Rb8', 'Ke2', 'Rxb1', 'Rxb1', 'Qd7', 'Rb5', 'Ra8', 'hxg6', 'hxg6', 'e5', 'dxe5', 'dxe5', 'Qxd2+', 'Nxd2', 'Nd7', 'f4', 'Nb6', 'Rc5', 'Ra7', 'Kf3', 'Nh6', 'Nb3', 'Nxa4', 'Rxa5', 'Rxa5', 'Nxa5', 'Nxc3', 'Nc6', 'e6', 'Ne4', 'Nf5', 'Nxc3']",white
ATj87h4d,"['d4', 'g6', 'Bg5', 'Bg7', 'e4', 'c6', 'e5', 'd6', 'f4', 'dxe5', 'fxe5', 'Be6', 'Nf3', 'Nd7', 'c4', 'Nh6', 'Bd3', 'O-O', 'O-O', 'Nf5', 'Nbd2', 'Qb6', 'b3', 'Nxd4', 'Nxd4', 'Qxd4+', 'Kh1', 'Qxd3', 'Rf3', 'Qd4', 'Bxe7', 'Rfe8', 'Bg5', 'Nxe5', 'Rf1', 'Bf5', 'Rc1', 'Ng4', 'Qf3', 'Re3', 'Qf4', 'Qxf4', 'Bxf4', 'Re2', 'Nf3', 'Nf2+', 'Kg1', 'Nd3', 'Rcd1', 'Nxf4', 'Nh4', 'Nxg2', 'Nxf5', 'gxf5', 'Rxf5', 'Ne3', 'Rd7', 'Nxf5']",black
3mD2hxSl,"['g3', 'e5', 'Bg2', 'Nc6', 'e3', 'Nf6', 'd3', 'Bb4+', 'c3', 'Ba5', 'Ne2', 'Bb6', 'O-O', 'd6', 'b4', 'Bg4', 'a4', 'a6', 'f3', 'Bh5', 'a5', 'Ba7', 'g4', 'Bg6', 'Ng3', 'h6', 'Na3', 'Qd7', 'Nc4', 'Nh7', 'Bd2', 'Ng5', 'Kh1', 'O-O-O', 'h4', 'Ne6', 'h5', 'Bh7', 'd4', 'g6', 'd5', 'gxh5', 'dxe6', 'Qxe6', 'Nb2', 'hxg4', 'fxg4', 'Qf6', 'Rxf6']",white
8NLI0a54,"['e4', 'f5', 'd3', 'Nf6', 'Nc3', 'fxe4', 'dxe4', 'Nxe4', 'Nxe4', 'd6', 'Nc3', 'Be6', 'Be3', 'g6', 'Bd3', 'Bg7', 'Qc1', 'O-O', 'Nf3', 'Bf7', 'O-O', 'e5', 'Be4', 'Nd7', 'Bd5', 'c6', 'Bxf7+', 'Rxf7', 'Ng5', 'Rf8', 'Ne6', 'Qe7', 'Nxf8', 'Rxf8', 'Ne4', 'd5', 'Bc5', 'Nxc5', 'Nxc5', 'Qxc5', 'Re1', 'e4', 'Qe3', 'Bd4', 'Qe2', 'Bxf2+', 'Qxf2', 'Qxf2+', 'Kh1', 'g5', 'Rg1', 'g4', 'h3', 'g3', 'h4', 'Qf4', 'Rgf1', 'Qxh4+', 'Kg1', 'Qh2#']",black
GfPxT2W6,"['d4', 'Nf6', 'c4', 'c5', 'Nc3', 'cxd4', 'Qxd4', 'g6', 'Qd1', 'Bg7', 'Nf3', 'd6', 'e3', 'e5', 'Be2', 'Bg4', 'O-O', 'Nbd7', 'Qb3', 'O-O', 'Qxb7', 'Rb8', 'Qxa7', 'Rb7', 'Qa4', 'Rb6', 'Qd1', 'Nc5', 'b3', 'Nce4', 'Nxe4', 'Nxe4', 'Rb1', 'Qf6', 'Bb2', 'Ng5', 'Nd2', 'h5', 'Bxg4', 'hxg4', 'Qxg4', 'Bh6', 'Ne4', 'Qe7', 'Nxg5', 'Bxg5', 'Rfd1', 'f5', 'g3', 'fxg4', 'a4', 'Bxe3', 'fxe3', 'Qa7', 'Rd5', 'Rxb3', 'Rd2', 'Qxe3+', 'Kg2', 'Rd3', 'Rxd3', 'Qxd3', 'Rc1', 'Qe2+', 'Kg1', 'Qe3+', 'Kh1', 'Rf2', 'Rg1', 'Qe2', 'h4', 'Rh2#']",black
UbxUBEVp,"['e4', 'e5', 'd4', 'd6', 'c3', 'f5', 'Bc4', 'exd4', 'cxd4', 'b5', 'Bd5', 'c6', 'Bb3', 'Be7', 'exf5', 'Qd7', 'Qh5+', 'Kd8', 'Bg5', 'd5', 'Bxe7+', 'Kxe7', 'Ne2', 'Qd6', 'O-O', 'Qb4', 'Nbc3', 'Qd6', 'Qg5+', 'Nf6', 'Qxg7+', 'Ke8', 'Qxh8+', 'Kf7', 'Rad1', 'Ng4', 'Nf4', 'Qxf4', 'g3', 'Qxd4', 'Qxh7+', 'Kf8', 'Ne2']",white
MR4APv7n,"['e4', 'd5', 'd3', 'd4', 'Nf3', 'e5', 'c3', 'Nc6', 'cxd4', 'exd4', 'Nbd2', 'h6', 'Nc4', 'Bg4', 'h3', 'Bxf3', 'Qxf3', 'b5', 'Ne3', 'dxe3', 'Qxe3', 'Nf6', 'Be2', 'Nb4', 'Bf3', 'Nc2+', 'Kd2', 'Nxe3', 'Kxe3', 'Bc5+', 'd4', 'Bb4', 'Rd1', 'O-O', 'Bd2', 'Bxd2+', 'Rxd2', 'c6', 'Rad1', 'Qc7', 'd5', 'Rad8', 'dxc6', 'Rxd2', 'Rxd2', 'Qxc6', 'g4', 'Qc1', 'Be2', 'Rd8', 'Bd3', 'Qxd2+', 'Kxd2', 'h5', 'gxh5', 'Nxh5', 'f3', 'Nf4', 'Ke3', 'Nxd3', 'Ke2', 'Nxb2', 'Ke3', 'Na4', 'Kf4', 'Nc3', 'e5', 'Nxa2', 'Ke4', 'Re8', 'Kf5', 'g6+', 'Kg5', 'Kg7', 'Kf4', 'Nc3', 'Ke3', 'Rxe5+', 'Kf4', 'Re8', 'h4', 'Nd5+', 'Kg3', 'b4', 'f4', 'a5', 'f5', 'a4', 'fxg6', 'fxg6', 'Kg4', 'a3', 'Kg5', 'a2', 'h5', 'a1=Q', 'hxg6', 'Qf6+', 'Kg4', 'Re1', 'Kg3', 'Rg1+', 'Kh2', 'Rxg6', 'Kh3', 'Qg5', 'Kh2', 'Qh6#']",black
2ohzFngs,"['h3', 'e6', 'a3', 'd5', 'e3', 'c5', 'd3', 'Nc6', 'Be2', 'Nf6', 'c3', 'Bd6', 'Nd2', 'Qc7', 'Nf1', 'O-O', 'g4', 'Bd7', 'h4', 'e5', 'g5', 'Ne8', 'Bg4', 'f6', 'gxf6', 'Nxf6', 'Bxd7', 'Qxd7', 'h5', 'Qg4', 'Qxg4', 'Nxg4', 'f3', 'Nh6', 'Ke2', 'd4', 'cxd4', 'exd4', 'e4', 'Bf4', 'Nh3', 'Bxc1', 'Rxc1', 'Ne5', 'Nh2', 'b6', 'Ng5', 'Rf6', 'Rcg1', 'Raf8', 'Rg3', 'Nhf7', 'Nxf7', 'R8xf7', 'Rhg1', 'g6', 'hxg6', 'hxg6', 'Ng4', 'Nxg4', 'fxg4', 'Rf2+', 'Kd1', 'Rxb2']",black
I6lMvghG,"['d4', 'c5', 'dxc5', 'e6', 'Nf3', 'Bxc5', 'Nc3', 'd5', 'e3', 'Nf6', 'Bb5+', 'Bd7', 'Bxd7+', 'Nbxd7', 'a3', 'O-O', 'Na4', 'Qa5+', 'Nc3', 'Rac8', 'Bd2', 'Qa6', 'Qe2', 'Qxe2+', 'Kxe2', 'Bd6', 'Rac1', 'a6', 'Rhd1', 'b5', 'b4', 'Nb6', 'Na2', 'Nc4', 'c3', 'Ne4', 'h3', 'Nxa3', 'Be1', 'Nc4', 'Kd3', 'Nb2+']",black
5VgQZVZo,"['b4', 'Nf6', 'Bb2', 'g6', 'c4', 'Bg7', 'e3', 'O-O', 'Nc3', 'd6', 'Nf3', 'c5', 'bxc5', 'dxc5', 'd4', 'Nc6', 'd5', 'Nb4', 'a3', 'Na6', 'Be2', 'Bf5', 'O-O', 'Ne4', 'Nxe4', 'Bxb2', 'Rb1', 'Bxa3', 'Bd3', 'Bb4', 'Nh4', 'Bd7', 'Qf3', 'e6', 'Nf6+', 'Kg7', 'Ng4', 'exd5', 'cxd5', 'Qxh4', 'Ne5', 'Qe7', 'Nxd7', 'Qxd7', 'e4', 'Rfe8', 'Bc4', 'Qe7', 'Bd3', 'Qe5', 'Qe3', 'f5', 'f4', 'Qd4', 'Qxd4+', 'cxd4', 'Bxa6', 'bxa6', 'Rxb4', 'Rxe4', 'Rb7+', 'Kh6', 'd6', 'Rd8', 'd7', 'Re7', 'Rxa7', 'Rexd7', 'Rxa6', 'd3', 'Rd1', 'd2', 'Ra2', 'Rd3']",black
Psp5czBR,"['c3', 'e5', 'd3', 'Nf6', 'h4', 'd5', 'g3', 'e4', 'Bg2', 'exd3', 'exd3', 'c6', 'Nf3', 'Bg4', 'O-O', 'Nbd7', 'Re1+', 'Be7', 'Qc2', 'O-O', 'Nbd2', 'Re8', 'Nh2', 'Bf5', 'Ndf3', 'Qc7', 'Nd4', 'Bg6', 'Nhf3', 'Bc5', 'Rxe8+', 'Rxe8', 'Be3', 'Bxd4', 'Bxd4', 'c5', 'Bxf6', 'Nxf6', 'Qb3', 'b6', 'Ng5', 'h6', 'Nf3', 'Bxd3', 'Re1', 'Bc4', 'Rxe8+', 'Nxe8', 'Qd1', 'Bxa2', 'b3', 'Qb7', 'Qc2', 'Qa6', 'Nd2', 'c4', 'Bxd5', 'cxb3', 'Bxb3', 'Bxb3', 'Nxb3', 'Qc4', 'Nd4', 'Nd6', 'Nf5', 'Nxf5', 'Qxf5', 'Qxc3', 'Qc8+', 'Qxc8']",black
j9q6GZJV,"['Nf3', 'c6', 'g3', 'e6', 'Bg2', 'd5', 'd4', 'Nf6', 'c3', 'Be7', 'b4', 'Nbd7', 'a4', 'O-O', 'h4', 'a6', 'Ng5', 'h6', 'e3', 'Ne4', 'Nxe4', 'dxe4', 'Bxe4', 'f5', 'Bf3', 'Nf6', 'h5', 'Nd5', 'Qc2', 'e5', 'Nd2', 'e4', 'Bg2', 'Nf6', 'Nf1', 'Be6', 'Nh2', 'Bc4', 'Bb2', 'Bd3', 'Qd2', 'b5', 'f3', 'bxa4', 'g4', 'fxg4', 'fxe4', 'Bxe4', 'Bxe4', 'Nxe4', 'Qd3', 'Bh4+', 'Kd1', 'Nf2+', 'Kc2', 'Nxd3', 'Nxg4', 'Ne1+']",black
btosNK3O,"['e3', 'c5', 'Be2', 'Nc6', 'Bf3', 'd6', 'd4', 'cxd4', 'exd4', 'g6', 'c3', 'Bg7', 'Be3', 'Nf6', 'Ne2', 'O-O', 'Ng3', 'Nd7', 'h4', 'e5', 'h5', 'exd4', 'Bxd4', 'Nxd4', 'cxd4', 'Nf6', 'hxg6', 'fxg6', 'Qb3+', 'Kh8', 'Nd2', 'Rb8', 'O-O-O', 'b6', 'Nde4', 'Nxe4', 'Nxe4', 'Bb7', 'Qe3', 'Rc8+', 'Kb1', 'd5', 'Ng5', 'h6', 'Nh3', 'g5', 'Qd2', 'Rf4', 'Nxg5', 'Kg8', 'Qxf4', 'Rc7', 'Ne6', 'Qc8', 'Nxg7', 'Rxg7', 'Qxh6']",white
XNSTs9KD,"['c4', 'e6', 'Nc3', 'c6', 'd4', 'd5', 'e4', 'dxc4', 'Bxc4', 'b5', 'Be2', 'Nf6', 'e5', 'Nd5', 'Bd2', 'Bb4', 'Nf3', 'O-O', 'O-O', 'Na6', 'a4', 'Nac7', 'axb5', 'Nxc3', 'bxc3', 'Be7', 'bxc6', 'Nd5', 'c4', 'Nc7', 'Be3', 'f6', 'exf6', 'Bxf6', 'Qa4', 'Qe7', 'Ne5', 'Bxe5', 'dxe5', 'a6', 'Bb6', 'Rf7', 'Bf3', 'Rb8', 'Qa5', 'Kh8', 'Be4', 'g6', 'Rae1', 'Kg8', 'Re2', 'Kh8', 'Rd1', 'Kg7', 'g3', 'Kh6', 'f4', 'Kg7', 'Red2', 'Kh6', 'Rd7', 'Bxd7', 'cxd7', 'Rxb6', 'Qxb6', 'Nd5', 'cxd5', 'exd5', 'Rxd5', 'Rf8', 'd8=Q']",white
wiO1CBH1,"['d4', 'e6', 'c4', 'Nf6', 'Nc3', 'Bb4', 'Qc2', 'Bxc3+', 'bxc3', 'O-O', 'e4', 'c5', 'e5', 'Ne8', 'Bd3', 'f5', 'exf6', 'Nxf6', 'Nf3', 'cxd4', 'cxd4', 'Nc6', 'Bg5', 'd5', 'O-O', 'dxc4', 'Qxc4', 'Bd7', 'Rfe1', 'Rc8', 'Rab1', 'Ne5', 'Qb3', 'Nxf3+', 'gxf3', 'h6', 'Bh4', 'g5', 'Bg3', 'Nd5', 'Bc4', 'Bb5', 'Bxb5', 'a6', 'Bc4', 'Nf4', 'Bxf4', 'Rxf4', 'Bxe6+', 'Kg7', 'Bxc8', 'Qxc8', 'Re7+', 'Kg6', 'Qe6+', 'Qxe6', 'Rxe6+', 'Kf5', 'Re7', 'Rxd4', 'Rbxb7', 'Rd1+', 'Kg2', 'Rd2', 'Rf7+', 'Kg6', 'Rh7', 'Kf6', 'Rbf7+', 'Kg6', 'Rfg7+', 'Kf6', 'Ra7', 'Rxa2', 'Rhd7', 'Rb2', 'Rd3', 'a5', 'Re3', 'a4', 'Rc7', 'a3', 'Rc1', 'a2', 'Ra1', 'Rb1', 'Rxa2', 'Rg1+', 'Kxg1', 'Kf5', 'Ra5+', 'Kf4', 'Re4+', 'Kxf3', 'Rb4', 'g4', 'Ra3+']",white
Dt6ibsjD,"['e4', 'c5', 'Nf3', 'Nc6', 'Bb5', 'Nf6', 'Bxc6', 'dxc6', 'e5', 'Nd5', 'O-O', 'Bg4', 'Re1', 'Qc7', 'c4', 'Nb6', 'b3', 'e6', 'Bb2', 'Nd7', 'h3', 'Bh5', 'Nc3', 'Be7', 'd4', 'cxd4', 'Qxd4', 'O-O-O', 'Qxa7', 'Bxf3', 'gxf3', 'Bc5', 'Qa8+', 'Nb8', 'Ne4', 'Qb6', 'Re2', 'Rd3', 'Kg2', 'Rhd8', 'Nd6+', 'Bxd6', 'exd6', 'R3xd6', 'Qa4', 'Rd2', 'Rae1', 'Qc5', 'Qa3', 'Qg5+', 'Kf1', 'Qf5', 'Kg2', 'Qc2', 'Rxd2', 'Rxd2', 'Rb1', 'Rxf2+', 'Kg3', 'Rg2+', 'Kh4', 'Qg6', 'Qf8+', 'Kc7', 'Qe7+', 'Nd7', 'Be5+', 'Kb6', 'Qb4+', 'Ka6', 'Qa5+', 'Kxa5', 'b4+', 'Ka4', 'b5', 'Qg5#']",black
2y3FxWjf,"['d4', 'c6', 'Nf3', 'Nf6', 'Bf4', 'e6', 'Nbd2', 'd5', 'e3', 'Be7', 'Bd3', 'O-O', 'c4', 'Nbd7', 'O-O', 'Re8', 'e4', 'dxe4', 'Nxe4', 'Nxe4', 'Bxe4', 'Nf6', 'Bc2', 'Qb6', 'b3', 'Rd8', 'Re1', 'Bb4', 'Re2', 'Bc3', 'Rc1', 'Bxd4', 'Rd2', 'c5', 'Rd3', 'Nh5', 'Be5', 'g6', 'Bxd4', 'cxd4', 'Rxd4', 'Rxd4', 'Nxd4', 'Bd7', 'Be4', 'Rd8', 'Rc2', 'e5', 'Nf3', 'Bc6', 'Qe2', 'Bxe4', 'Qxe4', 'Rd1+', 'Ne1', 'Qb4', 'Re2', 'Nf4', 'Qxe5', 'Nxe2+', 'Qxe2', 'Rxe1+']",black
P97TnXnD,"['d4', 'g6', 'e3', 'Bg7', 'c3', 'e6', 'c4', 'd6', 'Nf3', 'c6', 'g3', 'b6', 'Bg2', 'Bb7', 'O-O', 'Ne7', 'b3', 'Nd7', 'Bb2', 'h6', 'Nc3', 'h5', 'Qc2', 'a5', 'Rad1', 'Qc7', 'e4', 'O-O-O', 'd5', 'exd5', 'cxd5', 'cxd5', 'Nxd5', 'Qxc2', 'Rc1', 'Qxc1', 'Rxc1+', 'Nc6', 'Ne7+', 'Kc7', 'Nxc6', 'Bxb2', 'Rc2', 'Bxc6', 'Rxb2', 'Rhe8', 'Rc2', 'Kb7', 'Nd4', 'Bxe4', 'Bxe4+', 'Rxe4', 'Nb5', 'Rc8', 'Rxc8', 'Kxc8', 'Nxd6+', 'Kc7', 'Nxe4', 'Kc6', 'f4', 'Nc5', 'Nxc5', 'bxc5', 'g4', 'hxg4', 'Kf2', 'f5', 'Kg3', 'Kd5', 'h4', 'Ke4', 'h5', 'gxh5', 'Kh4', 'Kxf4', 'Kxh5', 'g3', 'Kg6', 'g2', 'Kf6', 'g1=Q', 'Ke6', 'Qa1', 'Kd6', 'Qxa2', 'Kxc5', 'Qxb3']",black
aSEVfsA9,"['c3', 'c5', 'd4', 'd5', 'dxc5', 'Nc6', 'Nf3', 'Nf6', 'e3', 'e5', 'Nbd2', 'Bxc5', 'b4', 'Bd6', 'b5', 'Ne7', 'Be2', 'Qc7', 'O-O', 'e4', 'Nd4', 'Bxh2+', 'Kh1', 'Be5', 'a4', 'O-O', 'Ba3', 'Re8', 'Rc1', 'Nf5', 'c4', 'Nxd4', 'exd4', 'Bxd4', 'cxd5', 'Qf4', 'g3', 'Qh6+', 'Kg2', 'Nxd5', 'Rh1', 'Qg6', 'Bh5', 'Qg5', 'Nc4', 'e3', 'Nd6', 'Nf4+', 'Kf3', 'Rd8', 'Nxf7', 'e2', 'Nxg5', 'exd1=Q+', 'Rhxd1', 'g6', 'gxf4', 'gxh5', 'Ne6', 'Bxe6', 'Rxd4', 'Bg4+', 'Ke4', 'Rxd4+', 'Kxd4', 'Rd8+', 'Ke3', 'Bf5', 'Rc7', 'Rd3+', 'Ke2', 'Rxa3', 'Rxb7', 'Ra2+', 'Kf1', 'Bg4', 'Kg2', 'Kf8', 'Kg3', 'Kg8', 'Rxa7', 'Kf8', 'b6']",white
NIVMgxZ5,"['e4', 'd5', 'exd5', 'Nf6', 'Nc3', 'c6', 'dxc6', 'Nxc6', 'Nf3', 'e5', 'd3', 'Bc5', 'Be2', 'O-O', 'O-O', 'Bf5', 'Be3', 'Nd4', 'Bxd4', 'Bxd4', 'Nxd4', 'exd4', 'Ne4', 'Nxe4', 'dxe4', 'Bxe4', 'Bf3', 'f5', 'g3', 'Qd5', 'Bxe4', 'fxe4', 'Qe2', 'Rae8', 'Rad1', 'd3', 'cxd3', 'exd3', 'Qd2', 'Qf3', 'Rde1', 'Rd8', 'Re3', 'Qd5', 'Rd1', 'Rf3', 'Rxf3', 'Qxf3', 'b3', 'h5', 'Re1', 'h4', 'Re3', 'Qg4', 'f3', 'Qh3', 'f4', 'hxg3', 'Rxg3', 'Qf5', 'Rf3', 'Qc5+', 'Kg2', 'Rd4', 'Kg3', 'Qf5', 'Kf2', 'Qd5', 'Kg2', 'Kf7', 'Kg3', 'Kf6', 'h4', 'Kf5', 'Kg2', 'Re4', 'Kf2', 'Re2+', 'Qxe2', 'dxe2', 'Kxe2', 'Qd4', 'Re3', 'Qxf4', 'Rf3', 'Qxf3+', 'Kxf3', 'Ke5', 'Ke3', 'b5', 'Kd2', 'a6', 'h5', 'Kd4', 'h6']",white
jg0mw5dn,"['g3', 'd5', 'Bg2', 'Nc6', 'd3', 'Bf5', 'Nc3', 'e5', 'e4', 'dxe4', 'dxe4', 'Qxd1+', 'Nxd1', 'Be6', 'c3', 'Nf6', 'Ne3', 'O-O-O', 'Ne2', 'Bc5', 'O-O', 'Bxe3', 'Bxe3', 'Ng4', 'Bc5', 'f5', 'h3', 'Nf6', 'exf5', 'Bxf5', 'Bxc6', 'bxc6', 'Kg2', 'Kb7', 'c4', 'Be4+', 'f3', 'Bd3', 'Rfe1', 'Bxc4', 'b3', 'Bd5', 'Nc3', 'e4', 'Nxd5', 'cxd5', 'fxe4', 'dxe4', 'Rad1', 'Rde8', 'Bd4', 'Re6', 'Bxf6', 'gxf6', 'g4', 'Rhe8', 'Re3', 'h5', 'Kg3', 'hxg4', 'hxg4', 'c5', 'Rc1', 'Kc6', 'Rc4', 'Kb5', 'Kf4', 'Re5', 'Rexe4', 'Rxe4+', 'Rxe4', 'Rxe4+', 'Kxe4', 'c4', 'bxc4+', 'Kxc4', 'Kf5', 'Kb4', 'Kxf6', 'Ka3', 'g5', 'Kxa2', 'g6', 'a5', 'g7', 'a4', 'g8=Q+', 'Kb2', 'Qg2+', 'Kb3', 'Qf3+', 'Kb2', 'Qe2+', 'Kb3', 'Qd3+', 'Kb2', 'Qd2+', 'Kb3', 'Qd1+', 'Kb4', 'Qa1', 'a3', 'Ke5', 'Kb3', 'Kd4', 'a2', 'Kd3', 'Ka3', 'Kc4', 'Ka4', 'Qxa2#']",white
x2YsB13C,"['e4', 'd5', 'e5', 'c5', 'Bb5+', 'Bd7', 'Bxd7+', 'Qxd7', 'Nf3', 'e6', 'O-O', 'a6', 'Re1', 'Ne7', 'a4', 'Ng6', 'a5', 'Be7', 'b3', 'Nc6', 'Bb2', 'O-O', 'd3', 'Bd8', 'Nbd2', 'Bc7', 'Nf1', 'Qc8', 'Ng3', 'Qb8', 'Qd2', 'Ncxe5', 'Nxe5', 'Bxe5', 'Bxe5', 'Nxe5', 'f4', 'Ng6', 'Nh5', 'Qd6', 'Re2', 'Rad8', 'Rf1', 'd4', 'c4', 'b6', 'axb6', 'Qxb6', 'Ng3', 'Qxb3', 'Ne4', 'Qb6', 'Qe1', 'Qc7', 'Qg3', 'a5', 'f5', 'Qxg3', 'Nxg3', 'exf5', 'Nxf5', 'Rde8', 'Ra2', 'Re5', 'Nd6', 'f6', 'Rxa5', 'Rb8', 'Ne4', 'h6', 'Raa1', 'Rb2', 'h3', 'Rc2', 'Rac1', 'Rxg2+', 'Kxg2', 'Nf4+', 'Kf3', 'Rg5', 'Kxf4']",white
