election_id,election_name,as_of_date,party_id,party_name,party_colour,seats_won,vote_total_sum,vote_pct
1936,UNS 2024-12-23,2024-01-01,10,Alliance,#F6CB2F,1,295.139650,0.454061
1936,UNS 2024-12-23,2024-01-01,4,Conservative,#0087DC,191,16111.321595,24.786649
1936,UNS 2024-12-23,2024-01-01,9,Democratic Unionist Party,#D46A4C,6,436.075878,0.670886
1936,UNS 2024-12-23,2024-01-01,6,Green,#6AB023,4,5162.714096,7.942637
1936,UNS 2024-12-23,2024-01-01,1,Labour,#E4003B,297,17995.953510,27.686082
1936,UNS 2024-12-23,2024-01-01,5,Liberal Democrats,#FAA61A,69,7318.455069,11.259162
1936,UNS 2024-12-23,2024-01-01,7,Other,#808080,10,1610.232120,2.477280
1936,UNS 2024-12-23,2024-01-01,3,Plaid Cymru,#005B54,3,335.934533,0.516822
1936,UNS 2024-12-23,2024-01-01,2,Reform UK,#12B6CF,21,12793.645941,19.682532
1936,UNS 2024-12-23,2024-01-01,12,SDLP,#2AA82C,2,223.765468,0.344255
1936,UNS 2024-12-23,2024-01-01,8,Scottish National Party,#FFF95D,38,1958.621547,3.013264
1936,UNS 2024-12-23,2024-01-01,13,Sinn Féin,#326760,7,528.288985,0.812752
1936,UNS 2024-12-23,2024-01-01,11,Ulster Unionist Party,#48A5EE,1,229.851610,0.353618
1937,UNS 2024-12-24,2024-01-01,10,Alliance,#F6CB2F,1,295.139650,0.454061
1937,UNS 2024-12-24,2024-01-01,4,Conservative,#0087DC,191,16111.321595,24.786649
1937,UNS 2024-12-24,2024-01-01,9,Democratic Unionist Party,#D46A4C,6,436.075878,0.670886
1937,UNS 2024-12-24,2024-01-01,6,Green,#6AB023,4,5162.714096,7.942637
1937,UNS 2024-12-24,2024-01-01,1,Labour,#E4003B,297,17995.953510,27.686082
1937,UNS 2024-12-24,2024-01-01,5,Liberal Democrats,#FAA61A,69,7318.455069,11.259162
1937,UNS 2024-12-24,2024-01-01,7,Other,#808080,10,1610.232120,2.477280
1937,UNS 2024-12-24,2024-01-01,3,Plaid Cymru,#005B54,3,335.934533,0.516822
1937,UNS 2024-12-24,2024-01-01,2,Reform UK,#12B6CF,21,12793.645941,19.682532
1937,UNS 2024-12-24,2024-01-01,12,SDLP,#2AA82C,2,223.765468,0.344255
1937,UNS 2024-12-24,2024-01-01,8,Scottish National Party,#FFF95D,38,1958.621547,3.013264
1937,UNS 2024-12-24,2024-01-01,13,Sinn Féin,#326760,7,528.288985,0.812752
1937,UNS 2024-12-24,2024-01-01,11,Ulster Unionist Party,#48A5EE,1,229.851610,0.353618
1938,UNS 2024-12-25,2024-01-01,10,Alliance,#F6CB2F,1,295.139650,0.454061
1938,UNS 2024-12-25,2024-01-01,4,Conservative,#0087DC,191,16111.321595,24.786649
1938,UNS 2024-12-25,2024-01-01,9,Democratic Unionist Party,#D46A4C,6,436.075878,0.670886
1938,UNS 2024-12-25,2024-01-01,6,Green,#6AB023,4,5162.714096,7.942637
1938,UNS 2024-12-25,2024-01-01,1,Labour,#E4003B,297,17995.953510,27.686082
1938,UNS 2024-12-25,2024-01-01,5,Liberal Democrats,#FAA61A,69,7318.455069,11.259162
1938,UNS 2024-12-25,2024-01-01,7,Other,#808080,10,1610.232120,2.477280
1938,UNS 2024-12-25,2024-01-01,3,Plaid Cymru,#005B54,3,335.934533,0.516822
1938,UNS 2024-12-25,2024-01-01,2,Reform UK,#12B6CF,21,12793.645941,19.682532
1938,UNS 2024-12-25,2024-01-01,12,SDLP,#2AA82C,2,223.765468,0.344255
1938,UNS 2024-12-25,2024-01-01,8,Scottish National Party,#FFF95D,38,1958.621547,3.013264
1938,UNS 2024-12-25,2024-01-01,13,Sinn Féin,#326760,7,528.288985,0.812752
1938,UNS 2024-12-25,2024-01-01,11,Ulster Unionist Party,#48A5EE,1,229.851610,0.353618
1939,UNS 2024-12-26,2024-01-01,10,Alliance,#F6CB2F,1,295.139650,0.454061
1939,UNS 2024-12-26,2024-01-01,4,Conservative,#0087DC,191,16111.321595,24.786649
1939,UNS 2024-12-26,2024-01-01,9,Democratic Unionist Party,#D46A4C,6,436.075878,0.670886
1939,UNS 2024-12-26,2024-01-01,6,Green,#6AB023,4,5162.714096,7.942637
1939,UNS 2024-12-26,2024-01-01,1,Labour,#E4003B,297,17995.953510,27.686082
1939,UNS 2024-12-26,2024-01-01,5,Liberal Democrats,#FAA61A,69,7318.455069,11.259162
1939,UNS 2024-12-26,2024-01-01,7,Other,#808080,10,1610.232120,2.477280
1939,UNS 2024-12-26,2024-01-01,3,Plaid Cymru,#005B54,3,335.934533,0.516822
1939,UNS 2024-12-26,2024-01-01,2,Reform UK,#12B6CF,21,12793.645941,19.682532
1939,UNS 2024-12-26,2024-01-01,12,SDLP,#2AA82C,2,223.765468,0.344255
1939,UNS 2024-12-26,2024-01-01,8,Scottish National Party,#FFF95D,38,1958.621547,3.013264
1939,UNS 2024-12-26,2024-01-01,13,Sinn Féin,#326760,7,528.288985,0.812752
1939,UNS 2024-12-26,2024-01-01,11,Ulster Unionist Party,#48A5EE,1,229.851610,0.353618
1940,UNS 2024-12-27,2024-01-01,10,Alliance,#F6CB2F,1,295.139650,0.454061
1940,UNS 2024-12-27,2024-01-01,4,Conservative,#0087DC,191,16111.321595,24.786649
1940,UNS 2024-12-27,2024-01-01,9,Democratic Unionist Party,#D46A4C,6,436.075878,0.670886
1940,UNS 2024-12-27,2024-01-01,6,Green,#6AB023,4,5162.714096,7.942637
1940,UNS 2024-12-27,2024-01-01,1,Labour,#E4003B,297,17995.953510,27.686082
1940,UNS 2024-12-27,2024-01-01,5,Liberal Democrats,#FAA61A,69,7318.455069,11.259162
1940,UNS 2024-12-27,2024-01-01,7,Other,#808080,10,1610.232120,2.477280
1940,UNS 2024-12-27,2024-01-01,3,Plaid Cymru,#005B54,3,335.934533,0.516822
1940,UNS 2024-12-27,2024-01-01,2,Reform UK,#12B6CF,21,12793.645941,19.682532
1940,UNS 2024-12-27,2024-01-01,12,SDLP,#2AA82C,2,223.765468,0.344255
1940,UNS 2024-12-27,2024-01-01,8,Scottish National Party,#FFF95D,38,1958.621547,3.013264
1940,UNS 2024-12-27,2024-01-01,13,Sinn Féin,#326760,7,528.288985,0.812752
1940,UNS 2024-12-27,2024-01-01,11,Ulster Unionist Party,#48A5EE,1,229.851610,0.353618
1941,UNS 2024-12-28,2024-01-01,10,Alliance,#F6CB2F,1,295.139650,0.454061
1941,UNS 2024-12-28,2024-01-01,4,Conservative,#0087DC,191,16111.321595,24.786649
1941,UNS 2024-12-28,2024-01-01,9,Democratic Unionist Party,#D46A4C,6,436.075878,0.670886
1941,UNS 2024-12-28,2024-01-01,6,Green,#6AB023,4,5162.714096,7.942637
1941,UNS 2024-12-28,2024-01-01,1,Labour,#E4003B,297,17995.953510,27.686082
1941,UNS 2024-12-28,2024-01-01,5,Liberal Democrats,#FAA61A,69,7318.455069,11.259162
1941,UNS 2024-12-28,2024-01-01,7,Other,#808080,10,1610.232120,2.477280
1941,UNS 2024-12-28,2024-01-01,3,Plaid Cymru,#005B54,3,335.934533,0.516822
1941,UNS 2024-12-28,2024-01-01,2,Reform UK,#12B6CF,21,12793.645941,19.682532
1941,UNS 2024-12-28,2024-01-01,12,SDLP,#2AA82C,2,223.765468,0.344255
1941,UNS 2024-12-28,2024-01-01,8,Scottish National Party,#FFF95D,38,1958.621547,3.013264
1941,UNS 2024-12-28,2024-01-01,13,Sinn Féin,#326760,7,528.288985,0.812752
1941,UNS 2024-12-28,2024-01-01,11,Ulster Unionist Party,#48A5EE,1,229.851610,0.353618
1942,UNS 2024-12-29,2024-01-01,10,Alliance,#F6CB2F,1,295.139650,0.454061
1942,UNS 2024-12-29,2024-01-01,4,Conservative,#0087DC,191,16111.321595,24.786649
1942,UNS 2024-12-29,2024-01-01,9,Democratic Unionist Party,#D46A4C,6,436.075878,0.670886
1942,UNS 2024-12-29,2024-01-01,6,Green,#6AB023,4,5162.714096,7.942637
1942,UNS 2024-12-29,2024-01-01,1,Labour,#E4003B,297,17995.953510,27.686082
1942,UNS 2024-12-29,2024-01-01,5,Liberal Democrats,#FAA61A,69,7318.455069,11.259162
1942,UNS 2024-12-29,2024-01-01,7,Other,#808080,10,1610.232120,2.477280
1942,UNS 2024-12-29,2024-01-01,3,Plaid Cymru,#005B54,3,335.934533,0.516822
1942,UNS 2024-12-29,2024-01-01,2,Reform UK,#12B6CF,21,12793.645941,19.682532
1942,UNS 2024-12-29,2024-01-01,12,SDLP,#2AA82C,2,223.765468,0.344255
1942,UNS 2024-12-29,2024-01-01,8,Scottish National Party,#FFF95D,38,1958.621547,3.013264
1942,UNS 2024-12-29,2024-01-01,13,Sinn Féin,#326760,7,528.288985,0.812752
1942,UNS 2024-12-29,2024-01-01,11,Ulster Unionist Party,#48A5EE,1,229.851610,0.353618
1943,UNS 2024-12-30,2024-01-01,10,Alliance,#F6CB2F,1,295.139650,0.454061
1943,UNS 2024-12-30,2024-01-01,4,Conservative,#0087DC,191,16111.321595,24.786649
1943,UNS 2024-12-30,2024-01-01,9,Democratic Unionist Party,#D46A4C,6,436.075878,0.670886
1943,UNS 2024-12-30,2024-01-01,6,Green,#6AB023,4,5162.714096,7.942637
1943,UNS 2024-12-30,2024-01-01,1,Labour,#E4003B,297,17995.953510,27.686082
1943,UNS 2024-12-30,2024-01-01,5,Liberal Democrats,#FAA61A,69,7318.455069,11.259162
1943,UNS 2024-12-30,2024-01-01,7,Other,#808080,10,1610.232120,2.477280
1943,UNS 2024-12-30,2024-01-01,3,Plaid Cymru,#005B54,3,335.934533,0.516822
1943,UNS 2024-12-30,2024-01-01,2,Reform UK,#12B6CF,21,12793.645941,19.682532
1943,UNS 2024-12-30,2024-01-01,12,SDLP,#2AA82C,2,223.765468,0.344255
1943,UNS 2024-12-30,2024-01-01,8,Scottish National Party,#FFF95D,38,1958.621547,3.013264
1943,UNS 2024-12-30,2024-01-01,13,Sinn Féin,#326760,7,528.288985,0.812752
1943,UNS 2024-12-30,2024-01-01,11,Ulster Unionist Party,#48A5EE,1,229.851610,0.353618
1944,UNS 2024-12-31,2024-01-01,10,Alliance,#F6CB2F,1,295.139650,0.454061
1944,UNS 2024-12-31,2024-01-01,4,Conservative,#0087DC,191,16111.321595,24.786649
1944,UNS 2024-12-31,2024-01-01,9,Democratic Unionist Party,#D46A4C,6,436.075878,0.670886
1944,UNS 2024-12-31,2024-01-01,6,Green,#6AB023,4,5162.714096,7.942637
1944,UNS 2024-12-31,2024-01-01,1,Labour,#E4003B,297,17995.953510,27.686082
1944,UNS 2024-12-31,2024-01-01,5,Liberal Democrats,#FAA61A,69,7318.455069,11.259162
1944,UNS 2024-12-31,2024-01-01,7,Other,#808080,10,1610.232120,2.477280
1944,UNS 2024-12-31,2024-01-01,3,Plaid Cymru,#005B54,3,335.934533,0.516822
1944,UNS 2024-12-31,2024-01-01,2,Reform UK,#12B6CF,21,12793.645941,19.682532
1944,UNS 2024-12-31,2024-01-01,12,SDLP,#2AA82C,2,223.765468,0.344255
1944,UNS 2024-12-31,2024-01-01,8,Scottish National Party,#FFF95D,38,1958.621547,3.013264
1944,UNS 2024-12-31,2024-01-01,13,Sinn Féin,#326760,7,528.288985,0.812752
1944,UNS 2024-12-31,2024-01-01,11,Ulster Unionist Party,#48A5EE,1,229.851610,0.353618
1945,UNS 2025-01-01,2025-01-01,10,Alliance,#F6CB2F,1,295.139650,0.454061
1945,UNS 2025-01-01,2025-01-01,4,Conservative,#0087DC,191,16111.321595,24.786649
1945,UNS 2025-01-01,2025-01-01,9,Democratic Unionist Party,#D46A4C,6,436.075878,0.670886
1945,UNS 2025-01-01,2025-01-01,6,Green,#6AB023,4,5162.714096,7.942637
1945,UNS 2025-01-01,2025-01-01,1,Labour,#E4003B,297,17995.953510,27.686082
1945,UNS 2025-01-01,2025-01-01,5,Liberal Democrats,#FAA61A,69,7318.455069,11.259162
1945,UNS 2025-01-01,2025-01-01,7,Other,#808080,10,1610.232120,2.477280
1945,UNS 2025-01-01,2025-01-01,3,Plaid Cymru,#005B54,3,335.934533,0.516822
1945,UNS 2025-01-01,2025-01-01,2,Reform UK,#12B6CF,21,12793.645941,19.682532
1945,UNS 2025-01-01,2025-01-01,12,SDLP,#2AA82C,2,223.765468,0.344255
1945,UNS 2025-01-01,2025-01-01,8,Scottish National Party,#FFF95D,38,1958.621547,3.013264
1945,UNS 2025-01-01,2025-01-01,13,Sinn Féin,#326760,7,528.288985,0.812752
1945,UNS 2025-01-01,2025-01-01,11,Ulster Unionist Party,#48A5EE,1,229.851610,0.353618
1946,UNS 2025-01-02,2025-01-01,10,Alliance,#F6CB2F,1,295.139650,0.454061
1946,UNS 2025-01-02,2025-01-01,4,Conservative,#0087DC,191,16111.321595,24.786649
1946,UNS 2025-01-02,2025-01-01,9,Democratic Unionist Party,#D46A4C,6,436.075878,0.670886
1946,UNS 2025-01-02,2025-01-01,6,Green,#6AB023,4,5162.714096,7.942637
1946,UNS 2025-01-02,2025-01-01,1,Labour,#E4003B,297,17995.953510,27.686082
1946,UNS 2025-01-02,2025-01-01,5,Liberal Democrats,#FAA61A,69,7318.455069,11.259162
1946,UNS 2025-01-02,2025-01-01,7,Other,#808080,10,1610.232120,2.477280
1946,UNS 2025-01-02,2025-01-01,3,Plaid Cymru,#005B54,3,335.934533,0.516822
1946,UNS 2025-01-02,2025-01-01,2,Reform UK,#12B6CF,21,12793.645941,19.682532
1946,UNS 2025-01-02,2025-01-01,12,SDLP,#2AA82C,2,223.765468,0.344255
1946,UNS 2025-01-02,2025-01-01,8,Scottish National Party,#FFF95D,38,1958.621547,3.013264
1946,UNS 2025-01-02,2025-01-01,13,Sinn Féin,#326760,7,528.288985,0.812752
1946,UNS 2025-01-02,2025-01-01,11,Ulster Unionist Party,#48A5EE,1,229.851610,0.353618
1947,UNS 2025-01-03,2025-01-01,10,Alliance,#F6CB2F,1,295.139650,0.454061
1947,UNS 2025-01-03,2025-01-01,4,Conservative,#0087DC,178,15559.690992,23.937986
1947,UNS 2025-01-03,2025-01-01,9,Democratic Unionist Party,#D46A4C,6,436.075878,0.670886
1947,UNS 2025-01-03,2025-01-01,6,Green,#6AB023,4,5218.524410,8.028499
1947,UNS 2025-01-03,2025-01-01,1,Labour,#E4003B,307,18253.305500,28.082008
1947,UNS 2025-01-03,2025-01-01,5,Liberal Democrats,#FAA61A,67,7247.858071,11.150551
1947,UNS 2025-01-03,2025-01-01,7,Other,#808080,10,1587.799146,2.442768
1947,UNS 2025-01-03,2025-01-01,3,Plaid Cymru,#005B54,3,394.540807,0.606986
1947,UNS 2025-01-03,2025-01-01,2,Reform UK,#12B6CF,23,13108.261951,20.166557
1947,UNS 2025-01-03,2025-01-01,12,SDLP,#2AA82C,2,223.765468,0.344255
1947,UNS 2025-01-03,2025-01-01,8,Scottish National Party,#FFF95D,41,1916.897533,2.949073
1947,UNS 2025-01-03,2025-01-01,13,Sinn Féin,#326760,7,528.288985,0.812752
1947,UNS 2025-01-03,2025-01-01,11,Ulster Unionist Party,#48A5EE,1,229.851610,0.353618
1948,UNS 2025-01-04,2025-01-01,10,Alliance,#F6CB2F,1,295.139650,0.454061
1948,UNS 2025-01-04,2025-01-01,4,Conservative,#0087DC,178,15559.690992,23.937986
1948,UNS 2025-01-04,2025-01-01,9,Democratic Unionist Party,#D46A4C,6,436.075878,0.670886
1948,UNS 2025-01-04,2025-01-01,6,Green,#6AB023,4,5218.524410,8.028499
1948,UNS 2025-01-04,2025-01-01,1,Labour,#E4003B,307,18253.305500,28.082008
1948,UNS 2025-01-04,2025-01-01,5,Liberal Democrats,#FAA61A,67,7247.858071,11.150551
1948,UNS 2025-01-04,2025-01-01,7,Other,#808080,10,1587.799146,2.442768
1948,UNS 2025-01-04,2025-01-01,3,Plaid Cymru,#005B54,3,394.540807,0.606986
1948,UNS 2025-01-04,2025-01-01,2,Reform UK,#12B6CF,23,13108.261951,20.166557
1948,UNS 2025-01-04,2025-01-01,12,SDLP,#2AA82C,2,223.765468,0.344255
1948,UNS 2025-01-04,2025-01-01,8,Scottish National Party,#FFF95D,41,1916.897533,2.949073
1948,UNS 2025-01-04,2025-01-01,13,Sinn Féin,#326760,7,528.288985,0.812752
1948,UNS 2025-01-04,2025-01-01,11,Ulster Unionist Party,#48A5EE,1,229.851610,0.353618
1949,UNS 2025-01-05,2025-01-01,10,Alliance,#F6CB2F,1,295.139650,0.454061
1949,UNS 2025-01-05,2025-01-01,4,Conservative,#0087DC,178,15559.690992,23.937986
1949,UNS 2025-01-05,2025-01-01,9,Democratic Unionist Party,#D46A4C,6,436.075878,0.670886
1949,UNS 2025-01-05,2025-01-01,6,Green,#6AB023,4,5218.524410,8.028499
1949,UNS 2025-01-05,2025-01-01,1,Labour,#E4003B,307,18253.305500,28.082008
1949,UNS 2025-01-05,2025-01-01,5,Liberal Democrats,#FAA61A,67,7247.858071,11.150551
1949,UNS 2025-01-05,2025-01-01,7,Other,#808080,10,1587.799146,2.442768
1949,UNS 2025-01-05,2025-01-01,3,Plaid Cymru,#005B54,3,394.540807,0.606986
1949,UNS 2025-01-05,2025-01-01,2,Reform UK,#12B6CF,23,13108.261951,20.166557
1949,UNS 2025-01-05,2025-01-01,12,SDLP,#2AA82C,2,223.765468,0.344255
1949,UNS 2025-01-05,2025-01-01,8,Scottish National Party,#FFF95D,41,1916.897533,2.949073
1949,UNS 2025-01-05,2025-01-01,13,Sinn Féin,#326760,7,528.288985,0.812752
1949,UNS 2025-01-05,2025-01-01,11,Ulster Unionist Party,#48A5EE,1,229.851610,0.353618
1950,UNS 2025-01-06,2025-01-01,10,Alliance,#F6CB2F,1,295.139650,0.454061
1950,UNS 2025-01-06,2025-01-01,4,Conservative,#0087DC,178,15559.690992,23.937986
1950,UNS 2025-01-06,2025-01-01,9,Democratic Unionist Party,#D46A4C,6,436.075878,0.670886
1950,UNS 2025-01-06,2025-01-01,6,Green,#6AB023,4,5218.524410,8.028499
1950,UNS 2025-01-06,2025-01-01,1,Labour,#E4003B,307,18253.305500,28.082008
1950,UNS 2025-01-06,2025-01-01,5,Liberal Democrats,#FAA61A,67,7247.858071,11.150551
1950,UNS 2025-01-06,2025-01-01,7,Other,#808080,10,1587.799146,2.442768
1950,UNS 2025-01-06,2025-01-01,3,Plaid Cymru,#005B54,3,394.540807,0.606986
1950,UNS 2025-01-06,2025-01-01,2,Reform UK,#12B6CF,23,13108.261951,20.166557
1950,UNS 2025-01-06,2025-01-01,12,SDLP,#2AA82C,2,223.765468,0.344255
1950,UNS 2025-01-06,2025-01-01,8,Scottish National Party,#FFF95D,41,1916.897533,2.949073
1950,UNS 2025-01-06,2025-01-01,13,Sinn Féin,#326760,7,528.288985,0.812752
1950,UNS 2025-01-06,2025-01-01,11,Ulster Unionist Party,#48A5EE,1,229.851610,0.353618
1951,UNS 2025-01-07,2025-01-01,10,Alliance,#F6CB2F,1,295.139650,0.454061
1951,UNS 2025-01-07,2025-01-01,4,Conservative,#0087DC,178,15559.690992,23.937986
1951,UNS 2025-01-07,2025-01-01,9,Democratic Unionist Party,#D46A4C,6,436.075878,0.670886
1951,UNS 2025-01-07,2025-01-01,6,Green,#6AB023,4,5218.524410,8.028499
1951,UNS 2025-01-07,2025-01-01,1,Labour,#E4003B,307,18253.305500,28.082008
1951,UNS 2025-01-07,2025-01-01,5,Liberal Democrats,#FAA61A,67,7247.858071,11.150551
1951,UNS 2025-01-07,2025-01-01,7,Other,#808080,10,1587.799146,2.442768
1951,UNS 2025-01-07,2025-01-01,3,Plaid Cymru,#005B54,3,394.540807,0.606986
1951,UNS 2025-01-07,2025-01-01,2,Reform UK,#12B6CF,23,13108.261951,20.166557
1951,UNS 2025-01-07,2025-01-01,12,SDLP,#2AA82C,2,223.765468,0.344255
1951,UNS 2025-01-07,2025-01-01,8,Scottish National Party,#FFF95D,41,1916.897533,2.949073
1951,UNS 2025-01-07,2025-01-01,13,Sinn Féin,#326760,7,528.288985,0.812752
1951,UNS 2025-01-07,2025-01-01,11,Ulster Unionist Party,#48A5EE,1,229.851610,0.353618
1952,UNS 2025-01-08,2025-01-01,10,Alliance,#F6CB2F,1,295.139650,0.454061
1952,UNS 2025-01-08,2025-01-01,4,Conservative,#0087DC,187,15707.954976,24.166085
1952,UNS 2025-01-08,2025-01-01,9,Democratic Unionist Party,#D46A4C,6,436.075878,0.670886
1952,UNS 2025-01-08,2025-01-01,6,Green,#6AB023,4,5120.541749,7.877757
1952,UNS 2025-01-08,2025-01-01,1,Labour,#E4003B,297,17961.048289,27.632382
1952,UNS 2025-01-08,2025-01-01,5,Liberal Democrats,#FAA61A,69,7132.845346,10.973608
1952,UNS 2025-01-08,2025-01-01,7,Other,#808080,11,1735.323384,2.669728
1952,UNS 2025-01-08,2025-01-01,3,Plaid Cymru,#005B54,3,384.513656,0.591559
1952,UNS 2025-01-08,2025-01-01,2,Reform UK,#12B6CF,27,13382.000396,20.587693
1952,UNS 2025-01-08,2025-01-01,12,SDLP,#2AA82C,2,223.765468,0.344255
1952,UNS 2025-01-08,2025-01-01,8,Scottish National Party,#FFF95D,35,1862.650614,2.865616
1952,UNS 2025-01-08,2025-01-01,13,Sinn Féin,#326760,7,528.288985,0.812752
1952,UNS 2025-01-08,2025-01-01,11,Ulster Unionist Party,#48A5EE,1,229.851610,0.353618
1953,UNS 2025-01-09,2025-01-01,10,Alliance,#F6CB2F,1,295.139650,0.454061
1953,UNS 2025-01-09,2025-01-01,4,Conservative,#0087DC,187,15707.954976,24.166085
1953,UNS 2025-01-09,2025-01-01,9,Democratic Unionist Party,#D46A4C,6,436.075878,0.670886
1953,UNS 2025-01-09,2025-01-01,6,Green,#6AB023,4,5120.541749,7.877757
1953,UNS 2025-01-09,2025-01-01,1,Labour,#E4003B,297,17961.048289,27.632382
1953,UNS 2025-01-09,2025-01-01,5,Liberal Democrats,#FAA61A,69,7132.845346,10.973608
1953,UNS 2025-01-09,2025-01-01,7,Other,#808080,11,1735.323384,2.669728
1953,UNS 2025-01-09,2025-01-01,3,Plaid Cymru,#005B54,3,384.513656,0.591559
1953,UNS 2025-01-09,2025-01-01,2,Reform UK,#12B6CF,27,13382.000396,20.587693
1953,UNS 2025-01-09,2025-01-01,12,SDLP,#2AA82C,2,223.765468,0.344255
1953,UNS 2025-01-09,2025-01-01,8,Scottish National Party,#FFF95D,35,1862.650614,2.865616
1953,UNS 2025-01-09,2025-01-01,13,Sinn Féin,#326760,7,528.288985,0.812752
1953,UNS 2025-01-09,2025-01-01,11,Ulster Unionist Party,#48A5EE,1,229.851610,0.353618
1954,UNS 2025-01-10,2025-01-01,10,Alliance,#F6CB2F,1,295.139650,0.454061
1954,UNS 2025-01-10,2025-01-01,4,Conservative,#0087DC,187,15707.954976,24.166085
1954,UNS 2025-01-10,2025-01-01,9,Democratic Unionist Party,#D46A4C,6,436.075878,0.670886
1954,UNS 2025-01-10,2025-01-01,6,Green,#6AB023,4,5120.541749,7.877757
1954,UNS 2025-01-10,2025-01-01,1,Labour,#E4003B,297,17961.048289,27.632382
1954,UNS 2025-01-10,2025-01-01,5,Liberal Democrats,#FAA61A,69,7132.845346,10.973608
1954,UNS 2025-01-10,2025-01-01,7,Other,#808080,11,1735.323384,2.669728
1954,UNS 2025-01-10,2025-01-01,3,Plaid Cymru,#005B54,3,384.513656,0.591559
1954,UNS 2025-01-10,2025-01-01,2,Reform UK,#12B6CF,27,13382.000396,20.587693
1954,UNS 2025-01-10,2025-01-01,12,SDLP,#2AA82C,2,223.765468,0.344255
1954,UNS 2025-01-10,2025-01-01,8,Scottish National Party,#FFF95D,35,1862.650614,2.865616
1954,UNS 2025-01-10,2025-01-01,13,Sinn Féin,#326760,7,528.288985,0.812752
1954,UNS 2025-01-10,2025-01-01,11,Ulster Unionist Party,#48A5EE,1,229.851610,0.353618
1955,UNS 2025-01-11,2025-01-01,10,Alliance,#F6CB2F,1,295.139650,0.454061
1955,UNS 2025-01-11,2025-01-01,4,Conservative,#0087DC,187,15707.954976,24.166085
1955,UNS 2025-01-11,2025-01-01,9,Democratic Unionist Party,#D46A4C,6,436.075878,0.670886
1955,UNS 2025-01-11,2025-01-01,6,Green,#6AB023,4,5120.541749,7.877757
1955,UNS 2025-01-11,2025-01-01,1,Labour,#E4003B,297,17961.048289,27.632382
1955,UNS 2025-01-11,2025-01-01,5,Liberal Democrats,#FAA61A,69,7132.845346,10.973608
1955,UNS 2025-01-11,2025-01-01,7,Other,#808080,11,1735.323384,2.669728
1955,UNS 2025-01-11,2025-01-01,3,Plaid Cymru,#005B54,3,384.513656,0.591559
1955,UNS 2025-01-11,2025-01-01,2,Reform UK,#12B6CF,27,13382.000396,20.587693
1955,UNS 2025-01-11,2025-01-01,12,SDLP,#2AA82C,2,223.765468,0.344255
1955,UNS 2025-01-11,2025-01-01,8,Scottish National Party,#FFF95D,35,1862.650614,2.865616
1955,UNS 2025-01-11,2025-01-01,13,Sinn Féin,#326760,7,528.288985,0.812752
1955,UNS 2025-01-11,2025-01-01,11,Ulster Unionist Party,#48A5EE,1,229.851610,0.353618
1956,UNS 2025-01-12,2025-01-01,10,Alliance,#F6CB2F,1,295.139650,0.454061
1956,UNS 2025-01-12,2025-01-01,4,Conservative,#0087DC,187,15707.954976,24.166085
1956,UNS 2025-01-12,2025-01-01,9,Democratic Unionist Party,#D46A4C,6,436.075878,0.670886
1956,UNS 2025-01-12,2025-01-01,6,Green,#6AB023,4,5120.541749,7.877757
1956,UNS 2025-01-12,2025-01-01,1,Labour,#E4003B,297,17961.048289,27.632382
1956,UNS 2025-01-12,2025-01-01,5,Liberal Democrats,#FAA61A,69,7132.845346,10.973608
1956,UNS 2025-01-12,2025-01-01,7,Other,#808080,11,1735.323384,2.669728
1956,UNS 2025-01-12,2025-01-01,3,Plaid Cymru,#005B54,3,384.513656,0.591559
1956,UNS 2025-01-12,2025-01-01,2,Reform UK,#12B6CF,27,13382.000396,20.587693
1956,UNS 2025-01-12,2025-01-01,12,SDLP,#2AA82C,2,223.765468,0.344255
1956,UNS 2025-01-12,2025-01-01,8,Scottish National Party,#FFF95D,35,1862.650614,2.865616
1956,UNS 2025-01-12,2025-01-01,13,Sinn Féin,#326760,7,528.288985,0.812752
1956,UNS 2025-01-12,2025-01-01,11,Ulster Unionist Party,#48A5EE,1,229.851610,0.353618
1957,UNS 2025-01-13,2025-01-01,10,Alliance,#F6CB2F,1,295.139650,0.454061
1957,UNS 2025-01-13,2025-01-01,4,Conservative,#0087DC,176,15266.557160,23.487011
1957,UNS 2025-01-13,2025-01-01,9,Democratic Unionist Party,#D46A4C,6,436.075878,0.670886
1957,UNS 2025-01-13,2025-01-01,6,Green,#6AB023,4,5080.097056,7.815534
1957,UNS 2025-01-13,2025-01-01,1,Labour,#E4003B,290,17355.432232,26.700665
1957,UNS 2025-01-13,2025-01-01,5,Liberal Democrats,#FAA61A,71,7397.233606,11.380359
1957,UNS 2025-01-13,2025-01-01,7,Other,#808080,12,1820.851328,2.801310
1957,UNS 2025-01-13,2025-01-01,3,Plaid Cymru,#005B54,4,465.219334,0.715722
1957,UNS 2025-01-13,2025-01-01,2,Reform UK,#12B6CF,46,14116.853148,21.718236
1957,UNS 2025-01-13,2025-01-01,12,SDLP,#2AA82C,2,223.765468,0.344255
